Unique ID,Price,date,Postcode,Property type,old/new,Duration,PAON,SAON,Street,Locality,Town,District,County,Record Status
{56950F91-831E-4661-BCB6-18FEE93E522B},420000,20/07/2012 00:00,BA1 3HT,D,N,F,THE ORCHARD,1,WESTFIELD PARK SOUTH,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{015EDC7A-A3DC-4C91-BA67-4445F095BF27},302000,27/07/2012 00:00,BA2 3QH,S,N,F,3,,CYNTHIA ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E61B4B7B-E2E3-4F60-91CE-830B232E7498},272500,10/07/2012 00:00,BA2 3RS,T,N,F,56,,BROOK ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E0EFD627-C584-47FD-B816-3AFA6F12EC47},220000,07/08/2012 00:00,BA1 4BD,S,N,F,83,,PURLEWENT DRIVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A142573F-4061-43F3-AD46-FCEF6E7A3095},215000,10/08/2012 00:00,BA1 8BT,S,N,F,GILLAN COTTAGE,,BLACKSMITH LANE,UPPER SWAINSWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{0F296AE7-DD67-419A-9A8B-864F1B1BF872},750000,06/07/2012 00:00,BA2 7GR,D,N,F,"SPYE HOUSE, 32",,MIDFORD LANE,LIMPLEY STOKE,BATH,WILTSHIRE,WILTSHIRE,A
{FEEE86AD-C781-4D1A-842F-2EFCF6869954},207000,10/08/2012 00:00,BA2 1EA,S,N,F,16,,THE BROW,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6765E7F5-E43C-4FD4-BCA1-2337A741BA08},185000,13/07/2012 00:00,BA2 1EA,T,N,F,11,,THE BROW,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{81594ED7-20B8-4A82-8C51-ADEE77958596},375000,20/07/2012 00:00,BA2 6SH,S,N,F,2,,WARMINSTER ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{46A136D2-2A37-45A5-8791-A807F55BBEDE},267500,21/08/2012 00:00,BA2 6RU,S,N,F,74,,WARMINSTER ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3AB6F012-48AF-498D-A1DB-C465A517FEB6},147000,27/07/2012 00:00,BA1 6AD,F,N,L,17,FLAT 1,WALCOT BUILDINGS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{008C1022-587B-4CC6-BED1-583DA25380A6},175000,10/08/2012 00:00,BA2 2HW,T,N,F,4,,MOORFIELDS ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2AAB55B6-352E-4F80-AB09-1B705CAB270B},287500,16/07/2012 00:00,BA1 5DB,F,N,L,1,,CLEVELAND REACH,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4AF5241F-0608-4FEB-A9CD-6D66A24EE35C},203500,09/08/2012 00:00,BA2 2BW,T,N,F,10,,HEATHER DRIVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{75250467-E551-41C2-822A-4B7C6133B144},233000,01/08/2012 00:00,BA2 2LA,T,N,F,7,,SLADEBROOK AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{41E8C26E-143A-4F11-A78E-BFF68922DCB9},220000,17/08/2012 00:00,BA2 0HB,S,N,F,36,,SOUTHLANDS DRIVE,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{0599430E-D732-440D-84A3-AD8715A46B4C},435000,27/07/2012 00:00,BA2 5LL,D,N,F,88,,HANSFORD SQUARE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3B3DC66D-0170-44E2-94AD-69DC7283DD1D},695000,10/08/2012 00:00,BA1 2BN,T,N,F,41,,NEW KING STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{DF7CF629-83ED-40A9-A4EC-67DC38941592},244000,06/08/2012 00:00,BA2 3EH,T,N,F,30,,VICTORIA BUILDINGS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FE954ECE-A62E-41A8-B6C2-BC83280561B2},100000,01/08/2012 00:00,BA2 3AS,F,N,L,PROSPECT HOUSE 26-28,FLAT 5,WELLS ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{F46ADDD5-4A71-4EED-91B0-860989CE8252},650000,31/07/2012 00:00,BA2 3FF,T,Y,F,1,,STOTHERT AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3C50C7FA-6BCF-4C06-A064-6BC3B5289078},570000,12/07/2012 00:00,BA1 6PQ,T,N,F,8,,BRUNSWICK STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{322F4A1D-62BB-415C-B93C-2D26A95CEF8D},310000,10/08/2012 00:00,BA1 4NW,D,N,F,16,,HEATHFIELD CLOSE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{C8D3CD95-4402-4A02-985C-4E52123A883C},405000,27/07/2012 00:00,BA2 4DF,F,N,L,THE EMPIRE,2,GRAND PARADE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4D3590CB-193F-4B2F-AF88-18405D2BBF27},497500,02/08/2012 00:00,BA2 7GF,D,N,F,37,,MIDDLE STOKE,LIMPLEY STOKE,BATH,WILTSHIRE,WILTSHIRE,A
{227A7750-7E03-42C5-BE21-C6B8B707542F},148500,07/06/2012 00:00,BA1 2AX,F,N,L,13,FLAT 2,MONMOUTH PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{87915D4A-9A95-4BA0-AA3B-D9CD42578908},210000,20/07/2012 00:00,BA2 5DX,T,N,F,11,,KEMPTHORNE LANE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1B9CBE37-C666-454F-AFD7-BF8F004DAB69},375000,25/07/2012 00:00,BA1 5QH,T,N,L,4,,MOUNT BEACON ROW,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{95C8DA4C-8D51-43D9-8273-C8C7425AC876},1100000,31/07/2012 00:00,BA1 2XJ,D,N,L,PARKFIELD LODGE,,AUDLEY PARK ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{09371666-187A-436E-9E66-5D083AD3D43E},210000,13/06/2012 00:00,BA2 1HA,T,N,F,8,,COTSWOLD VIEW,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{226E1DEB-8F89-44CA-BB48-D6CCFA3837FC},275000,25/07/2012 00:00,BA2 1HA,T,N,F,19,,COTSWOLD VIEW,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{03944AD0-9F52-491D-9996-4A1BFF24BA62},242000,30/07/2012 00:00,BA2 5JG,T,N,F,4,,COMBE ROAD CLOSE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{CEFB9913-4D8F-4BDA-9C27-EC267A8561A7},1275000,30/07/2012 00:00,BA2 6EZ,T,N,L,1,,COMBE ROYAL CRESCENT,BATHWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E58A819F-D826-4F05-A057-19272973790D},235000,13/06/2012 00:00,BA2 3EP,F,N,L,ST PETER'S PLACE,FLAT 20,LOWER BRISTOL ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5F172E46-2CCC-465B-82BC-3D5A8A774411},310000,06/08/2012 00:00,BA1 6EU,T,N,F,15,,QUEENWOOD AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{34CAA6BF-9FDF-4C10-B233-25F1854E4ED2},580000,24/07/2012 00:00,BA2 4HG,T,N,F,15,,PULTENEY GARDENS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2BAF20C6-8A00-4BA4-9A20-C9457D103EAC},187000,31/07/2012 00:00,BA2 1AY,T,N,F,106,,LYMORE AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{99A3794E-92F8-400A-836A-98348AC53BFC},232500,26/07/2012 00:00,BA1 6JS,T,N,F,119,,FAIRFIELD PARK ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{BBDB07F6-47B5-4B40-98FC-D39DB767CC21},183000,02/08/2012 00:00,BA2 1HZ,S,N,F,4,,MELROSE GROVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{87541C37-36AD-4FCD-8CB0-76A6BCC4809F},275000,13/07/2012 00:00,BA2 6RN,S,N,F,5,,ST GEORGES HILL,BATHAMPTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{07B1B566-4321-4D91-91D5-5AD1775FEB1C},370000,31/07/2012 00:00,BA1 2RU,F,N,L,1,FLAT 4,PORTLAND PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{21DD9BD4-93A2-41E7-BD77-EEDE3B8095E6},310000,12/07/2012 00:00,BA1 2RU,F,N,L,7,GROUND FLOOR FLAT,PORTLAND PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5F8588FD-2FCD-4CB7-9C5C-8ED5FFD66211},240000,27/07/2012 00:00,BA1 5PD,T,N,L,41,,ALPINE GARDENS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{DE18050E-2989-423A-8B32-F7C629B738F2},379000,15/08/2012 00:00,BA2 4HQ,T,N,F,13,,PULTENEY GROVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6D4D04F9-C922-4FAE-8527-21C6D587A367},170000,26/07/2012 00:00,BA1 6BE,F,N,L,HAMPTON HOUSE,FLAT 18,GROSVENOR BRIDGE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{548BC429-98E9-4A81-869F-9F71407EAE4F},198700,26/07/2012 00:00,BA1 3EA,F,N,L,9A,GROUND FLOOR FLAT,KENNINGTON ROAD,LOWER WESTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8964DC38-CBF7-4AA0-91BB-F776F166B729},303000,03/07/2012 00:00,BA1 2SN,F,N,L,14,GARDEN MAISONETTE,NORTHAMPTON STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D14AD3D3-21C1-4218-8E17-4D90AD56F803},540000,17/08/2012 00:00,BA2 8AJ,D,N,F,FIRGROVE COTTAGE,,LOWER PEASEDOWN,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{C0D715D8-D8B0-4F5C-A4DD-2A5082067413},778000,31/07/2012 00:00,BA1 3NH,S,N,F,59,,COMBE PARK,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{59444414-CF14-48CA-A887-F752143F307D},210000,01/06/2012 00:00,BA2 5EP,T,N,L,3,,ALBERT PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{67944C50-D410-47AF-8C78-D16B1B567D79},265000,16/08/2012 00:00,BA1 8BH,D,N,F,RODMORE,,GLOUCESTER ROAD,SWAINSWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B917D208-184B-4733-AC2B-04FCB49B4B8C},436400,09/07/2012 00:00,BA2 3AF,S,N,F,4,,MAPLE GROVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B5F12794-27C5-409F-BB37-F5068A6A70DB},310000,06/08/2012 00:00,BA2 4PF,T,N,F,9,,LYNCOMBE HILL,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{19CD9B3B-8D06-4246-9845-72F7CB2BFC84},192500,01/08/2012 00:00,BA2 1NE,S,N,F,75,,THE HOLLOW,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{D1456C57-3ABA-40EE-94B0-BE3B0650B536},250000,03/08/2012 00:00,BA1 6HX,T,N,F,9,,FAIRFIELD VIEW,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EE20F5FA-1AD6-47BE-917A-81E7B2677C9A},217500,01/08/2012 00:00,BA1 3DJ,F,N,L,1A,UPPER MAISONETTE,WINDSOR VILLAS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{822503D4-D8AF-4DA2-8B8D-A3431B9385DE},315000,20/07/2012 00:00,BA2 7HU,D,N,F,COMBE GROVE LODGE,,BRASSKNOCKER HILL,MONKTON COMBE,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B3EBE956-7BF7-41B5-9ED6-8202735B548F},400000,31/07/2012 00:00,BA2 4QG,T,N,L,45,,CALTON GARDENS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1E4BB284-4AA5-4DB8-874F-755EC5A142BE},202500,30/07/2012 00:00,BA1 5HT,F,N,L,6,FLAT 2,AINSLIES BELVEDERE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{3953ED6D-1D70-4B89-9EF0-D508EA1C9137},136000,06/08/2012 00:00,BA2 5RQ,F,N,L,ST MARTINS COURT,FLAT 22,MIDFORD ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5DA55F63-3770-4644-8F92-93714523C982},224950,28/06/2012 00:00,BA2 8JS,S,Y,F,30,,WELLOW LANE,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6571F5F3-8801-4919-A7BB-EBE8C418CC01},150000,29/07/2012 00:00,BA2 8SP,T,N,F,37,,PIPPIN CLOSE,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{00396BFD-EBAC-4865-8E99-ABF6E29A8191},1250000,16/07/2012 00:00,BA1 5TP,D,N,F,SOLSBURY HOUSE,,CHARLCOMBE LANE,LANSDOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E9DDF229-5801-488F-8D73-C199037B4519},315000,27/07/2012 00:00,BA1 8HQ,S,N,F,FRYS COTTAGES,1,LEIGH LANE,ST CATHERINE,BATH,SOUTH GLOUCESTERSHIRE,SOUTH GLOUCESTERSHIRE,A
{FFB911CD-EDAC-4576-911C-2D303391504A},230000,10/08/2012 00:00,BA2 8TW,D,N,F,42,,NAISHES AVENUE,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8AD1208B-5AD9-4B7D-A649-DE41A32C8688},265000,29/06/2012 00:00,BA1 5DZ,F,N,L,15,TOP FLOOR FLAT,BELMONT,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,D
{1D8E22F4-1CC9-49C6-9AE5-1749D6B4303E},1250000,01/08/2012 00:00,BA2 6BZ,T,N,F,24,,SYDNEY BUILDINGS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4D5F9AA8-7773-4037-8AA6-935AEBE3EFBE},221500,31/07/2012 00:00,BA2 0NE,S,N,F,FOLLY VIEW,,HOOK,TIMSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1FE1916D-C8A9-4070-867F-1076189BD05A},218000,04/07/2012 00:00,BA2 4NG,T,N,F,12,,PRIOR PARK ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{2141671D-8D39-402C-87A0-18FDA3F10B15},173000,01/08/2012 00:00,BA2 2PP,T,N,F,98,,FROME ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5FA24095-6A7F-44AD-9A5F-62FE80717CBA},440000,27/07/2012 00:00,BA1 5HG,T,N,L,49,,UPPER LANSDOWN MEWS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A022324C-CF4B-4D5E-A54B-2490FF8E2113},285000,30/07/2012 00:00,BA2 5NJ,F,N,L,ENTRY HILL HOUSE,FLAT 3,ENTRY HILL DRIVE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{584824FB-A633-4769-8348-85037F45CA4D},125000,27/07/2012 00:00,BA2 3JU,F,N,L,12,,HAYDEN CLOSE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{03D40A7F-5ED1-4086-A81E-11BE0829018A},292500,20/07/2012 00:00,BA1 7SD,D,N,F,WESTOVER,,BRADFORD ROAD,BATHFORD,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7857C52C-37C3-443C-8FAE-95877857A5D6},217000,07/09/2006 00:00,BA2 3PL,T,N,F,10A,,MOORLAND ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,C
{36F3B4B6-3768-4B00-B251-A46C6B8ADD86},625000,12/07/2012 00:00,BA1 7AG,D,Y,F,6,,RHYMES PLACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E4A6AEE0-81A5-4140-85E1-B545C357EAFA},200000,10/08/2012 00:00,BA2 2HB,S,N,F,18,,THE OVAL,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5819E00F-57D9-480C-8F53-2A47B4A75117},172500,26/07/2012 00:00,BA1 1AR,F,Y,L,1,FLAT 9,NEW MARCHANT'S PASSAGE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A4435C2D-CF7F-4E24-99AC-4055DFE2F50C},235000,17/07/2012 00:00,BA1 1AR,F,Y,L,1,FLAT 14,NEW MARCHANT'S PASSAGE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{05755E2F-DBED-4149-A5AF-E57AC92E47BB},160000,17/03/2012 00:00,BA1 1AR,F,Y,L,"MARCHANT HOUSE, 1",FLAT 18,NEW MARCHANT'S PASSAGE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{03650426-DF5D-45DF-A1A9-2C200DB45E7C},1460000,17/07/2012 00:00,BA1 2PH,T,N,F,11,,GAY STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{C3255F68-E496-4B93-A44C-9910317C400A},275000,03/08/2012 00:00,BA1 2QF,F,N,L,3,THIRD FLOOR FLAT,RUSSELL STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4A726254-9BFC-47F7-AE42-C4CD7EFE245E},1415000,03/08/2012 00:00,BA1 2QF,T,N,F,10,,RUSSELL STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{7F25CDC7-17A2-439D-8FE7-5E59200113D0},250000,27/07/2012 00:00,BA2 8SA,D,N,F,29,,WELLOW MEAD,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5557D337-1096-4D43-A160-EEEE84A7F9E6},296000,08/08/2012 00:00,BA1 7AS,S,N,F,10,,ORIEL GARDENS,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{754748CD-179D-4E49-9966-7AA4C902D0A9},500000,06/07/2012 00:00,BA2 5EJ,S,N,F,9,,WILLIAMSTOWE,COMBE DOWN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8E96E2A3-CD9E-4E1C-AE3A-50112817CB19},795000,20/07/2012 00:00,BA1 5EX,F,N,L,20,FLAT 4,LANSDOWN CRESCENT,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{6BFCB5D0-EC0F-4F25-ABC9-4715BA4EFE72},575000,08/08/2012 00:00,BA1 5EX,F,N,L,3,FLAT 5,LANSDOWN CRESCENT,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5E85FED9-F79E-4209-BCE4-9DC053FEFB04},455000,02/07/2012 00:00,BA1 6TQ,T,N,F,6,,EDEN TERRACE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{57736A70-CE54-4ABA-84A1-C66D25B8E03E},100000,20/04/1998 00:00,BA1 6RX,F,N,L,MONTAGUE HOUSE,FLAT 3,LAMBRIDGE STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{81FBC967-2B7E-46F8-AF22-2A9EBADB07CF},75000,05/07/1995 00:00,BA1 6RX,F,N,L,MONTAGUE HOUSE,FLAT 3,LAMBRIDGE STREET,,BATH,BATH,AVON,A
{25ABAB94-AC37-43F6-8665-38D15BFF7089},360000,03/08/2012 00:00,BA1 6RX,F,N,L,MONTAGUE HOUSE,FLAT 1,LAMBRIDGE STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A830E5D9-11DB-42EA-AD5B-237FFF52F1A4},250000,31/07/2012 00:00,BA2 7EZ,T,N,F,COMBE COTTAGE,,ST MICHAELS COURT,MONKTON COMBE,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5FCE2D7F-B6BB-443F-878E-25664EC105A4},165000,17/08/2012 00:00,BA2 8LJ,S,N,F,6,,WELLOW TYNING,PEASEDOWN ST JOHN,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5D8F1BF6-1000-4DCA-AA67-36F6D792F747},362100,03/08/2012 00:00,BA1 3RP,S,N,F,23,,EAST LEA ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{82F6C51B-E85B-4BCC-8DC8-ECB972046712},319500,15/06/2012 00:00,BA1 3RP,S,N,F,12,,EAST LEA ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{8A5454F8-724B-4A38-AE6E-0812D93B76D8},188500,25/07/2012 00:00,BA2 2QS,T,N,F,98,,RUSH HILL,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{A64922E7-DD2E-48E5-A2B9-3B194FD3D756},260000,08/08/2012 00:00,BA1 6NE,S,N,L,60,,BAY TREE ROAD,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{1A118F01-085B-4CDE-9ABE-ABE8DEF27742},375000,20/07/2012 00:00,BA2 7NR,D,N,F,4,,SPRINGFIELD,NORTON ST PHILIP,BATH,MENDIP,SOMERSET,A
{48A2AB8C-23F0-443E-873D-3BFEC869A08B},499999,28/08/2012 00:00,BA2 8QE,D,N,F,WELCOT,,,WELLOW,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{E4565E7E-4AEE-4C07-AB16-31692B25DAC2},499999,13/08/2012 00:00,BA2 7EG,D,N,F,THE COACH HOUSE,,,COMBE HAY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FCEC854F-3EBA-4626-BD3B-668ED576E9E9},266000,25/07/2012 00:00,BA2 0DT,S,N,F,BELMONT HOUSE,,,TUNLEY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{EFCD8B51-6C84-4F34-845E-E8D9B1B6C55B},250000,04/05/2012 00:00,BA2 9HR,S,N,F,"BYBROOK COTTAGE, 33",,,MARKSBURY,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{4ECE0944-0F21-44DC-A7D7-D44EEBFA4422},820000,26/07/2012 00:00,BA2 9EF,D,N,F,BRAMBLE BARN,,,PRISTON,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{787A74A5-4BD5-481D-8695-16BBF0B94782},335000,13/08/2012 00:00,BA2 4AZ,F,N,L,THE MOORINGS,15,SYDNEY WHARF,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{50829C1B-F901-4033-8F21-4599822F646A},220000,13/07/2012 00:00,BA2 1HX,S,N,F,19,,SOUTHDOWN AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{08653F20-343E-44C8-8FCD-4563236A0988},138500,09/08/2012 00:00,BA2 6PL,F,N,L,MINERVA COURT,FLAT 9,ST JOHNS ROAD,BATHWICK,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{87A19BA7-E763-4176-A6A5-882C36DDAE12},173190,31/08/2011 00:00,BA1 2QL,F,N,L,21,FLAT 2,BENNETT STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{FB2C45DF-51ED-47DD-A0F7-684867FE2427},794000,18/07/2012 00:00,BA1 7RW,D,N,F,MADRON,,OSTLINGS LANE,BATHFORD,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{5818CD01-7CEB-4FEF-A1BC-AF8A69417915},448550,30/07/2012 00:00,BA2 4RB,T,N,F,24,,KIPLING AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{0C8CBF45-30A8-4A59-89E1-0F1E256CCDA3},125000,09/07/2012 00:00,BA2 7JL,D,N,F,100,,WINSLEY HILL,LIMPLEY STOKE,BATH,WILTSHIRE,WILTSHIRE,A
{8E227F9D-5CA1-4E8C-8275-C60FE7CB11E8},155000,24/07/2012 00:00,BA2 5NY,T,N,F,48,,DRAKE AVENUE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{B98B48DA-003A-4D8A-A3D7-F5D795D34C6B},665000,17/08/2012 00:00,BA2 2EE,S,N,F,47,,ENGLISHCOMBE LANE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
{15D81C3F-A4DA-496C-B025-0BF5A78BF364},170000,30/07/2012 00:00,BA2 1EL,S,N,F,8,,LONG HAY CLOSE,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET,A
